X,Y
1954.261147901033,965.5751685507768
1954.522649080415,964.5992328630826
1953.808214572104,963.8847983547709
1952.832278884409,964.1462995341536
1952.570777705027,965.1222352218473
1953.285212213339,965.8366697301591
